season,round,event_name,session_type,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026,6,Monaco Grand Prix,R,2026-06-07 14:08:37,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:08:37,,BLUE,Driver,,43,51
2026,6,Monaco Grand Prix,R,2026-06-07 14:08:47,Other,INCIDENT INVOLVING CAR 10 (GAS) NOTED - SPEEDING IN THE PIT LANE (16:02:16),,,,,,51
2026,6,Monaco Grand Prix,R,2026-06-07 14:08:52,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE (16:02:16),,,,,,51
2026,6,Monaco Grand Prix,R,2026-06-07 14:09:08,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:09:07,,BLUE,Driver,,10,52
2026,6,Monaco Grand Prix,R,2026-06-07 14:09:08,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:09:07,,BLUE,Driver,,11,52
2026,6,Monaco Grand Prix,R,2026-06-07 14:09:19,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:09:18,,BLUE,Driver,,43,52
2026,6,Monaco Grand Prix,R,2026-06-07 14:09:32,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:09:32,,BLUE,Driver,,31,52
2026,6,Monaco Grand Prix,R,2026-06-07 14:09:52,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:09:51,,BLUE,Driver,,31,52
2026,6,Monaco Grand Prix,R,2026-06-07 14:09:55,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:09:54,,BLUE,Driver,,27,52
2026,6,Monaco Grand Prix,R,2026-06-07 14:10:06,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 10 (GAS) - SPEEDING IN THE PIT LANE (16:02:16),,,,,,52
2026,6,Monaco Grand Prix,R,2026-06-07 14:10:07,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:10:07,,BLUE,Driver,,23,52
2026,6,Monaco Grand Prix,R,2026-06-07 14:10:18,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:10:17,,BLUE,Driver,,27,53
2026,6,Monaco Grand Prix,R,2026-06-07 14:10:21,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:10:20,,BLUE,Driver,,14,53
2026,6,Monaco Grand Prix,R,2026-06-07 14:10:24,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:10:24,,BLUE,Driver,,11,53
2026,6,Monaco Grand Prix,R,2026-06-07 14:10:36,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:10:35,,BLUE,Driver,,23,53
2026,6,Monaco Grand Prix,R,2026-06-07 14:11:06,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:11:06,,BLUE,Driver,,11,53
2026,6,Monaco Grand Prix,R,2026-06-07 14:11:21,Other,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CAR 18 (STR) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:52:29),,,,,,53
2026,6,Monaco Grand Prix,R,2026-06-07 14:11:30,Other,INCIDENT INVOLVING CAR 18 (STR) NOTED - TRACK LIMITS,,,,,,54
2026,6,Monaco Grand Prix,R,2026-06-07 14:11:45,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) UNDER INVESTIGATION - TRACK LIMITS,,,,,,54
2026,6,Monaco Grand Prix,R,2026-06-07 14:11:58,Flag,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:11:57,,BLUE,Driver,,41,54
2026,6,Monaco Grand Prix,R,2026-06-07 14:12:04,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:12:04,,BLUE,Driver,,43,54
2026,6,Monaco Grand Prix,R,2026-06-07 14:12:19,Flag,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:12:18,,BLUE,Driver,,41,54
2026,6,Monaco Grand Prix,R,2026-06-07 14:12:21,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 18 (STR) - TRACK LIMITS,,,,,,54
2026,6,Monaco Grand Prix,R,2026-06-07 14:12:47,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:12:47,,BLUE,Driver,,31,55
2026,6,Monaco Grand Prix,R,2026-06-07 14:12:57,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:12:56,,BLUE,Driver,,31,55
2026,6,Monaco Grand Prix,R,2026-06-07 14:13:06,Other,INCIDENT INVOLVING CAR 81 (PIA) NOTED - SPEEDING IN THE PIT LANE (16:06:07),,,,,,55
2026,6,Monaco Grand Prix,R,2026-06-07 14:13:08,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:13:07,,BLUE,Driver,,63,55
2026,6,Monaco Grand Prix,R,2026-06-07 14:13:12,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:13:11,,BLUE,Driver,,27,55
2026,6,Monaco Grand Prix,R,2026-06-07 14:13:16,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE (16:06:07),,,,,,55
2026,6,Monaco Grand Prix,R,2026-06-07 14:13:18,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:13:17,,BLUE,Driver,,63,55
2026,6,Monaco Grand Prix,R,2026-06-07 14:13:34,Flag,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:13:33,,BLUE,Driver,,23,55
2026,6,Monaco Grand Prix,R,2026-06-07 14:13:36,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:13:35,,BLUE,Driver,,18,55
2026,6,Monaco Grand Prix,R,2026-06-07 14:13:51,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 81 (PIA) - SPEEDING IN THE PIT LANE (16:06:07),,,,,,55
2026,6,Monaco Grand Prix,R,2026-06-07 14:14:11,Other,CAR 11 (PER) TIME 1:22.941 DELETED - TRACK LIMITS AT TURN 10 LAP 51 16:11:28,,,,,,56
2026,6,Monaco Grand Prix,R,2026-06-07 14:14:14,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:14:14,,BLUE,Driver,,18,56
2026,6,Monaco Grand Prix,R,2026-06-07 14:14:44,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:14:43,,BLUE,Driver,,18,56
2026,6,Monaco Grand Prix,R,2026-06-07 14:15:10,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:15:09,,BLUE,Driver,,55,56
2026,6,Monaco Grand Prix,R,2026-06-07 14:15:36,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 63 (RUS) REVIEWED NO FURTHER INVESTIGATION - CROSSING THE LINE AT PIT EXIT (15:44:14),,,,,,57
2026,6,Monaco Grand Prix,R,2026-06-07 14:16:10,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:16:09,,BLUE,Driver,,14,57
2026,6,Monaco Grand Prix,R,2026-06-07 14:16:19,Other,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CAR 23 (ALB) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (16:04:12),,,,,,57
2026,6,Monaco Grand Prix,R,2026-06-07 14:16:31,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:16:30,,BLUE,Driver,,5,58
2026,6,Monaco Grand Prix,R,2026-06-07 14:16:34,Other,CAR 55 (SAI) TIME 1:19.446 DELETED - TRACK LIMITS AT TURN 10 LAP 54 16:14:56,,,,,,58
2026,6,Monaco Grand Prix,R,2026-06-07 14:16:38,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:16:38,,BLUE,Driver,,14,58
2026,6,Monaco Grand Prix,R,2026-06-07 14:16:49,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:16:48,,BLUE,Driver,,11,58
2026,6,Monaco Grand Prix,R,2026-06-07 14:17:00,Other,CAR 14 (ALO) TIME 1:20.968 DELETED - TRACK LIMITS AT TURN 10 LAP 55 16:16:24,,,,,,58
2026,6,Monaco Grand Prix,R,2026-06-07 14:17:07,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:17:07,,BLUE,Driver,,43,58
2026,6,Monaco Grand Prix,R,2026-06-07 14:17:25,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:17:24,,BLUE,Driver,,14,58
2026,6,Monaco Grand Prix,R,2026-06-07 14:17:27,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:17:26,,BLUE,Driver,,31,58
2026,6,Monaco Grand Prix,R,2026-06-07 14:17:28,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:17:28,,BLUE,Driver,,43,58
2026,6,Monaco Grand Prix,R,2026-06-07 14:17:45,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:17:44,,BLUE,Driver,,31,59
2026,6,Monaco Grand Prix,R,2026-06-07 14:17:52,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:17:51,,BLUE,Driver,,31,59
2026,6,Monaco Grand Prix,R,2026-06-07 14:17:59,Flag,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:17:58,,BLUE,Driver,,41,59
2026,6,Monaco Grand Prix,R,2026-06-07 14:18:07,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:18:07,,BLUE,Driver,,43,59
2026,6,Monaco Grand Prix,R,2026-06-07 14:18:08,Flag,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 16:18:08,,BLUE,Driver,,41,59
2026,6,Monaco Grand Prix,R,2026-06-07 14:18:16,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:18:16,,BLUE,Driver,,18,59
2026,6,Monaco Grand Prix,R,2026-06-07 14:18:30,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:18:30,,BLUE,Driver,,18,59
2026,6,Monaco Grand Prix,R,2026-06-07 14:18:35,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:18:35,,BLUE,Driver,,31,59
2026,6,Monaco Grand Prix,R,2026-06-07 14:19:19,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:19:18,,BLUE,Driver,,27,60
2026,6,Monaco Grand Prix,R,2026-06-07 14:19:45,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.000000,,60
2026,6,Monaco Grand Prix,R,2026-06-07 14:19:53,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:19:52,,BLUE,Driver,,55,60
2026,6,Monaco Grand Prix,R,2026-06-07 14:20:02,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,60
2026,6,Monaco Grand Prix,R,2026-06-07 14:20:02,Other,OVERTAKE DISABLED,,,,,,60
2026,6,Monaco Grand Prix,R,2026-06-07 14:20:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.000000,,60
2026,6,Monaco Grand Prix,R,2026-06-07 14:20:12,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.000000,,60
2026,6,Monaco Grand Prix,R,2026-06-07 14:21:52,Other,ALL CARS THROUGH THE PIT LANE,,,,,,61
2026,6,Monaco Grand Prix,R,2026-06-07 14:23:59,Other,SAFETY CAR WILL USE START/FINISH STRAIGHT,,,,,,62
2026,6,Monaco Grand Prix,R,2026-06-07 14:24:03,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.000000,,62
2026,6,Monaco Grand Prix,R,2026-06-07 14:24:05,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.000000,,62
2026,6,Monaco Grand Prix,R,2026-06-07 14:26:32,Other,"LAPPED CARS MAY NOW OVERTAKE THE SAFETY CAR: 6, 63, 41, 23, 55, 31, 27, 43, 10, 81, 14, 30, 11, 5",,,,,,63
2026,6,Monaco Grand Prix,R,2026-06-07 14:26:44,Other,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 81 (PIA) - SPEEDING IN THE PIT LANE (16:06:07),,,,,,64
2026,6,Monaco Grand Prix,R,2026-06-07 14:28:23,Other,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 44 (HAM) - SPEEDING IN THE PIT LANE (15:39:17),,,,,,64
2026,6,Monaco Grand Prix,R,2026-06-07 14:29:41,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,65
2026,6,Monaco Grand Prix,R,2026-06-07 14:30:34,Flag,TRACK CLEAR,,CLEAR,Track,,,65
2026,6,Monaco Grand Prix,R,2026-06-07 14:30:49,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.000000,,65
2026,6,Monaco Grand Prix,R,2026-06-07 14:30:57,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:30:56,,BLUE,Driver,,43,66
2026,6,Monaco Grand Prix,R,2026-06-07 14:31:18,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,66
2026,6,Monaco Grand Prix,R,2026-06-07 14:31:37,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.000000,,66
2026,6,Monaco Grand Prix,R,2026-06-07 14:31:38,Other,ALL CARS THROUGH THE PIT LANE,,,,,,66
2026,6,Monaco Grand Prix,R,2026-06-07 14:32:10,Other,INCIDENT INVOLVING CAR 10 (GAS) NOTED - SPEEDING IN THE PIT LANE (16:22:57),,,,,,66
2026,6,Monaco Grand Prix,R,2026-06-07 14:33:17,Other,SAFETY CAR WILL USE START/FINISH STRAIGHT,,,,,,67
2026,6,Monaco Grand Prix,R,2026-06-07 14:34:02,Other,INCIDENT INVOLVING CAR 63 (RUS) NOTED - FAILING TO SERVE TIME PENALTY CORRECTLY,,,,,,67
2026,6,Monaco Grand Prix,R,2026-06-07 14:34:38,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.000000,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:35:07,Other,RED FLAG - RACE SUSPENDED,,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:36:12,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE (16:22:57),,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:36:27,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 10 (GAS) - SPEEDING IN THE PIT LANE (16:22:57),,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:37:57,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 63 (RUS) UNDER INVESTIGATION - FAILING TO SERVE TIME PENALTY CORRECTLY,,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:46:56,Other,INCIDENT INVOLVING CAR 6 (HAD) NOTED - SAFETY CAR INFRINGEMENT,,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:47:03,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 6 (HAD) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT,,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:47:57,Other,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 16 LAP 59 16:23:31 (PIT),,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:48:28,Other,"RESUMPTION ORDER: 12, 44, 6, 63, 10, 81, 30, 41, 23, 55, 31, 27, 43, 14, 11, 5",,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:49:15,Other,"PUSH CARS TO FRONT IN ORDER: 41, 23, 55, 31, 27, 43, 14, 11, 5",,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:51:29,Other,FIA STEWARDS: DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - FAILING TO SERVE TIME PENALTY CORRECTLY,,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:54:39,Other,FIA STEWARDS: UPDATE: INCIDENT INVOLVING CAR 6 (HAD) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT (16:33:48),,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:58:50,Other,INCIDENT INVOLVING CAR 44 (HAM) NOTED - SAFETY CAR INFRINGEMENT (16:34:03),,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 14:59:03,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT (16:34:03),,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 15:00:42,Other,RACE WILL RESUME AT 17:12,,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 15:00:48,Flag,TRACK CLEAR,,CLEAR,Track,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 15:06:29,Other,SAFETY CAR LIGHTS ON,,,,,,68
2026,6,Monaco Grand Prix,R,2026-06-07 15:13:47,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) NO FURTHER ACTION - SAFETY CAR INFRINGEMENT (16:34:03),,,,,,69
2026,6,Monaco Grand Prix,R,2026-06-07 15:14:26,Other,STANDING START,,,,,,70
2026,6,Monaco Grand Prix,R,2026-06-07 15:17:34,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.000000,,71
2026,6,Monaco Grand Prix,R,2026-06-07 15:17:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.000000,,71
2026,6,Monaco Grand Prix,R,2026-06-07 15:17:41,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.000000,,71
2026,6,Monaco Grand Prix,R,2026-06-07 15:17:47,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.000000,,71
2026,6,Monaco Grand Prix,R,2026-06-07 15:17:52,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.000000,,71
2026,6,Monaco Grand Prix,R,2026-06-07 15:17:59,Other,OVERTAKE ENABLED,,,,,,71
2026,6,Monaco Grand Prix,R,2026-06-07 15:18:09,Other,CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 65 16:31:10 (PIT),,,,,,72
2026,6,Monaco Grand Prix,R,2026-06-07 15:19:35,Other,INCIDENT INVOLVING CAR 6 (HAD) NOTED - RED FLAG INFRINGEMENT,,,,,,73
2026,6,Monaco Grand Prix,R,2026-06-07 15:19:53,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 6 (HAD) NO FURTHER ACTION - SAFETY CAR INFRINGEMENT (16:33:48),,,,,,73
2026,6,Monaco Grand Prix,R,2026-06-07 15:20:04,Other,FIA STEWARDS: PENALTY SERVED - DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - FAILING TO SERVE TIME PENALTY CORRECTLY,,,,,,73
2026,6,Monaco Grand Prix,R,2026-06-07 15:20:11,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 6 (HAD) WILL BE INVESTIGATED AFTER THE RACE - RED FLAG INFRINGEMENT,,,,,,73
2026,6,Monaco Grand Prix,R,2026-06-07 15:21:30,Other,TURN 8 INCIDENT INVOLVING CARS 43 (COL) AND 55 (SAI) NOTED - CAUSING A COLLISION (17:17:33),,,,,,74
2026,6,Monaco Grand Prix,R,2026-06-07 15:22:02,Other,FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 43 (COL) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION (17:17:33),,,,,,75
2026,6,Monaco Grand Prix,R,2026-06-07 15:22:47,Other,INCIDENT INVOLVING CAR 11 (PER) NOTED - FALSE START - OUT OF POSITION (17:21:35),,,,,,75
2026,6,Monaco Grand Prix,R,2026-06-07 15:23:38,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) UNDER INVESTIGATION - FALSE START - OUT OF POSITION (17:21:35),,,,,,76
2026,6,Monaco Grand Prix,R,2026-06-07 15:23:56,Other,CAR 27 (HUL) TIME 1:19.754 DELETED - TRACK LIMITS AT TURN 10 LAP 72 17:19:04,,,,,,76
2026,6,Monaco Grand Prix,R,2026-06-07 15:23:57,Other,CAR 41 (LIN) TIME 1:18.393 DELETED - TRACK LIMITS AT TURN 10 LAP 73 17:20:22,,,,,,76
2026,6,Monaco Grand Prix,R,2026-06-07 15:26:43,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,78
2026,6,Monaco Grand Prix,R,2026-06-07 15:27:25,Other,TURN 8 INCIDENT INVOLVING CARS 27 (HUL) AND 55 (SAI) NOTED - CAUSING A COLLISION,,,,,,78
2026,6,Monaco Grand Prix,R,2026-06-07 15:27:34,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) WILL BE INVESTIGATED AFTER THE RACE - FALSE START - OUT OF POSITION (17:21:35),,,,,,78
2026,6,Monaco Grand Prix,R,2026-06-07 15:28:00,Other,FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 27 (HUL) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,78
2026,6,Monaco Grand Prix,R,2026-06-07 15:28:20,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 27 (HUL) - CAUSING A COLLISION,,,,,,78
2026,6,Monaco Grand Prix,R,2026-06-07 15:28:29,Other,FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 43 (COL) AND 55 (SAI) NO FURTHER ACTION - CAUSING A COLLISION (17:17:33),,,,,,78
2026,6,Monaco Grand Prix,R,2026-06-07 15:28:38,Other,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,,,,,,78
2026,6,Monaco Grand Prix,R,2026-06-07 15:29:56,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.000000,,78
2026,6,Monaco Grand Prix,R,2026-06-07 15:30:22,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.000000,,78
2026,6,Monaco Grand Prix,R,2026-06-07 15:33:10,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.000000,,78
2026,6,Monaco Grand Prix,R,2026-06-07 15:35:58,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.000000,,78
2026,7,Barcelona Grand Prix,R,2026-06-14 12:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 10:06:19,Other,AIR TEMPERATURE 3 HOURS BEFORE THE F1 RACE = 30.9 DEGREES,,,,,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:06:40,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:30:00,Other,PIT EXIT CLOSED,,,,,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:32:58,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.000000,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:33:48,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.000000,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:34:13,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.000000,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:34:51,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.000000,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:36:10,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.000000,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:36:25,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.000000,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:43:51,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.000000,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:44:23,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.000000,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:45:00,Other,RISK OF RAIN FOR THE F1 RACE IS 0%,,,,,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 12:57:03,Other,OVERTAKE DISABLED,,,,,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 13:03:28,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 13:04:42,Other,OVERTAKE ENABLED,,,,,,1
2026,7,Barcelona Grand Prix,R,2026-06-14 13:06:50,Other,TURN 1 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43),,,,,,3
2026,7,Barcelona Grand Prix,R,2026-06-14 13:07:11,Other,TURN 1 INCIDENT INVOLVING CAR 41 (LIN) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43),,,,,,3
2026,7,Barcelona Grand Prix,R,2026-06-14 13:09:00,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 41 (LIN) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43),,,,,,5
2026,7,Barcelona Grand Prix,R,2026-06-14 13:09:05,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43),,,,,,5
2026,7,Barcelona Grand Prix,R,2026-06-14 13:13:56,Other,TURN 12 INCIDENT INVOLVING CARS 87 (BEA) AND 6 (HAD) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK (15:04:44),,,,,,8
2026,7,Barcelona Grand Prix,R,2026-06-14 13:15:02,Other,TURN 12 INCIDENT INVOLVING CARS 31 (OCO) AND 5 (BOR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK (15:04:44),,,,,,9
2026,7,Barcelona Grand Prix,R,2026-06-14 13:16:59,Other,INCIDENT INVOLVING CAR 23 (ALB) NOTED - STARTING PROCEDURE INFRINGEMENT (14:59:45),,,,,,10
2026,7,Barcelona Grand Prix,R,2026-06-14 13:18:32,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 27 (HUL) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43),,,,,,11
2026,7,Barcelona Grand Prix,R,2026-06-14 13:18:46,Other,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 41 (LIN) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:03:43),,,,,,12
2026,7,Barcelona Grand Prix,R,2026-06-14 13:18:59,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,12
2026,7,Barcelona Grand Prix,R,2026-06-14 13:19:38,Other,CAR 10 (GAS) TIME 1:26.055 DELETED - TRACK LIMITS AT TURN 13 LAP 10 15:17:40,,,,,,12
